household_key,total_baskets,unique_products,total_items,total_spend,avg_transaction_value,day_span,active_weeks,total_retail_discount,total_coupon_discount,total_coupon_match_discount,unique_stores_visited,top_department,top_dept_spend,campaigns_participated,coupons_redeemed,basket_frequency,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC
1277,328,1189,59122,5900.81,2.984729387961558,615,83,-1099.72,-22.59,-1.6,7,GROCERY,3465.06,7,0,0.5333333333333333,,,,,,,
1278,19,180,256,738.34,3.3109417040358746,603,17,-215.81,-1.0,0.0,3,GROCERY,353.97,0,0,0.03150912106135987,,,,,,,
1279,199,1054,14684,4793.46,2.246232427366448,620,81,-816.81,0.0,0.0,14,GROCERY,2539.9900000000002,6,0,0.3209677419354839,,,,,,,
1280,24,92,73341,427.63,3.7185217391304346,600,17,-60.22,0.0,0.0,3,KIOSK-GAS,180.16,0,0,0.04,,,,,,,
1281,38,213,36073,788.4,3.1162055335968377,600,24,-107.24,-2.0,0.0,5,GROCERY,335.74,0,0,0.06333333333333334,,,,,,,
1282,203,1103,3041,5957.4800000000005,2.612929824561404,618,73,-1108.07,-3.5,-0.5,10,GROCERY,2874.63,6,0,0.3284789644012945,,,,,,,
1283,49,168,230,332.46,1.6377339901477832,590,40,-70.34,-3.05,-0.95,1,GROCERY,256.07,0,0,0.08305084745762711,,,,,,,
1284,160,457,1083,1974.49,2.1745484581497796,700,63,-403.83,-6.390000000000001,0.0,6,GROCERY,1047.17,2,0,0.22857142857142856,,,,,,,
1285,137,897,37592,5048.59,2.1998213507625275,633,80,-1334.54,-67.12,-6.1,6,GROCERY,2703.72,2,1,0.21642969984202212,25-34,B,25-34K,Renter,1 Adult Kids,3,2
1286,30,173,13135,595.0,3.287292817679558,556,22,-99.63,0.0,0.0,5,GROCERY,284.67,0,0,0.0539568345323741,,,,,,,
1287,159,618,1664,2818.0,1.857613711272248,698,77,-483.48,-19.6,-8.2,3,GROCERY,1734.52,5,2,0.22779369627507162,,,,,,,
1288,55,431,16009,1896.5,3.3097731239092494,651,36,-366.19,0.0,0.0,9,GROCERY,1021.25,2,0,0.08448540706605223,,,,,,,
1289,525,365,956,1512.08,1.823980699638118,707,97,-214.71,-2.5,0.0,3,GROCERY,1173.49,3,0,0.7425742574257426,,,,,,,
1290,34,344,15394,1060.24,2.199668049792531,654,23,-316.01,-2.6500000000000004,-1.35,3,GROCERY,478.95,0,0,0.05198776758409786,,,,,,,
1291,103,628,1660,3290.01,2.492431818181818,679,75,-585.0600000000001,-12.7,-3.6,2,GROCERY,1967.35,5,0,0.15169366715758467,55-64,A,35-49K,Homeowner,Single Male,2,None/Unknown
1292,27,108,217,520.32,2.939661016949153,683,24,-79.54,0.0,0.0,1,MEAT-PCKGD,187.39000000000001,1,0,0.03953147877013177,,,,,,,
1293,176,683,2073,2762.8,1.6175644028103044,640,79,-351.44,0.0,0.0,6,GROCERY,1602.33,2,0,0.275,,,,,,,
1294,56,1053,2099,4829.32,2.780264824409902,599,44,-689.46,-27.13,-11.35,5,GROCERY,3117.84,2,1,0.09348914858096828,,,,,,,
1295,68,437,826,1637.41,2.872649122807018,658,44,-322.83,-3.38,0.0,8,GROCERY,786.03,0,0,0.1033434650455927,,,,,,,
1296,80,341,1264,2124.43,2.4004858757062144,631,77,-614.34,-8.95,-1.25,3,GROCERY,1290.73,4,0,0.12678288431061807,65+,A,25-34K,Homeowner,Single Female,2,None/Unknown
1297,147,475,180357,2733.28,3.285192307692308,686,63,-231.32,-3.0,0.0,7,GROCERY,1033.71,4,0,0.21428571428571427,35-44,U,75-99K,Homeowner,Unknown,1,None/Unknown
1298,50,448,10215,1487.99,2.4433333333333334,594,40,-275.64,-3.5,0.0,6,GROCERY,978.98,0,0,0.08417508417508418,,,,,,,
1299,192,1256,364106,5959.57,2.795295497185741,665,86,-1500.23,-129.1,-40.55,3,GROCERY,3148.85,10,6,0.2887218045112782,35-44,U,15-24K,Renter,2 Adults Kids,4,2
1300,84,588,143777,2959.65,3.060651499482937,679,52,-545.17,-24.03,-5.95,6,GROCERY,1444.27,1,0,0.12371134020618557,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2
1301,80,407,608,1494.22,2.767074074074074,676,47,-181.09,-5.59,0.0,5,GROCERY,710.52,4,0,0.11834319526627218,,,,,,,
1302,36,167,53722,757.95,4.11929347826087,610,28,-127.59,0.0,0.0,8,GROCERY,338.2,0,0,0.05901639344262295,,,,,,,
1303,212,1165,501189,6344.09,3.835604594921403,610,72,-723.03,-16.990000000000002,0.0,5,GROCERY,2160.58,5,1,0.3475409836065574,,,,,,,
1304,90,220,465,899.49,2.776203703703704,650,57,-255.86,-1.1,-0.9,5,GROCERY,517.11,1,0,0.13846153846153847,,,,,,,
1305,373,804,297594,7552.93,3.4068245376635096,586,74,-1334.18,-16.9,-1.4,11,GROCERY,3580.45,7,2,0.636518771331058,19-24,B,Under 15K,Renter,1 Adult Kids,2,1
1306,171,802,6190,3041.69,2.4121252973830294,625,70,-544.16,-6.33,-1.2,12,GROCERY,1711.57,6,0,0.2736,45-54,U,Under 15K,Unknown,Unknown,1,None/Unknown
1307,174,329,90406,2049.58,3.5276764199655766,609,67,-220.7,0.0,0.0,10,GROCERY,725.1,3,0,0.2857142857142857,,,,,,,
1308,23,82,154,320.58,2.3746666666666667,566,19,-59.63,0.0,0.0,3,GROCERY,150.57,0,0,0.04063604240282685,,,,,,,
1309,9,47,8212,158.48,3.1696,533,6,-27.66,0.0,0.0,6,GROCERY,66.67,0,0,0.016885553470919325,,,,,,,
1310,34,279,9175,857.98,2.423672316384181,600,28,-173.88,-6.6,-1.4,8,GROCERY,546.35,0,0,0.056666666666666664,,,,,,,
1311,17,180,289,685.63,3.249431279620853,526,14,-228.69,0.0,0.0,1,GROCERY,338.82,0,0,0.03231939163498099,,,,,,,
1312,134,1053,190690,5055.88,3.261858064516129,641,59,-758.56,-59.63,-23.95,9,GROCERY,2951.35,6,0,0.20904836193447737,,,,,,,
1313,30,299,426,1030.97,2.887871148459384,587,26,-143.85,-1.75,-0.25,3,GROCERY,640.75,0,0,0.05110732538330494,,,,,,,
1314,421,1803,1492863,14330.4,5.06374558303887,663,96,-1522.95,-3.25,-0.25,7,GROCERY,5841.84,9,0,0.6349924585218703,,,,,,,
1315,5,256,322,645.36,2.2804240282685515,564,5,-133.8,0.0,0.0,2,GROCERY,439.26,0,0,0.008865248226950355,,,,,,,
1316,58,705,10835,3736.48,3.2266666666666666,687,46,-587.0600000000001,-7.2,-1.85,3,GROCERY,2376.91,6,0,0.08442503639010189,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
1317,196,786,1952,4065.2400000000002,2.5455479023168444,687,88,-797.99,-8.55,-0.45,6,GROCERY,2793.13,6,0,0.2852983988355167,,,,,,,
1318,74,768,49755,5583.96,3.55439847231063,601,65,-432.56,-17.8,-1.4,7,GROCERY,2749.48,3,5,0.12312811980033278,65+,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1319,48,298,509,1059.79,2.856576819407008,640,41,-360.88,-16.53,-0.65,5,GROCERY,509.94,1,0,0.075,,,,,,,
1320,14,100,213,360.43,2.593021582733813,675,12,-102.22,0.0,0.0,2,GROCERY,172.88,0,0,0.02074074074074074,,,,,,,
1321,204,416,1203,1888.13,1.843876953125,637,74,-441.09,-2.5,0.0,1,GROCERY,1236.23,4,0,0.3202511773940345,19-24,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
1322,16,71,100,260.65,3.2993670886075948,619,15,-52.41,0.0,0.0,3,GROCERY,98.19,0,0,0.025848142164781908,,,,,,,
1323,11,84,155,297.05,3.1940860215053766,663,9,-66.99,0.0,0.0,6,GROCERY,199.19,0,0,0.016591251885369532,,,,,,,
1324,42,650,1367,2667.23,2.957017738359202,622,39,-778.49,-2.5,-0.5,11,GROCERY,1502.19,0,0,0.06752411575562701,,,,,,,
1325,64,619,1044,2835.9900000000002,3.0859521218715997,630,44,-284.48,-1.0,0.0,3,GROCERY,1128.78,2,0,0.10158730158730159,,,,,,,
1326,394,1369,413065,8831.210000000001,3.4389447040498444,625,86,-1608.27,-17.6,-3.6,9,GROCERY,4357.45,8,1,0.6304,45-54,U,Under 15K,Homeowner,Single Male,1,None/Unknown
1327,9,173,7657,477.17,2.4221827411167514,296,9,-126.11,0.0,0.0,4,GROCERY,210.06,0,0,0.030405405405405407,,,,,,,
1328,96,565,20168,2544.89,2.875581920903955,650,42,-464.16,0.0,0.0,5,GROCERY,1109.96,0,0,0.1476923076923077,,,,,,,
1329,31,300,11663,1546.05,3.8943324937027706,657,27,-323.62,0.0,0.0,2,GROCERY,584.39,0,0,0.0471841704718417,,,,,,,
1330,86,480,61520,2177.55,3.20699558173785,671,53,-523.95,-3.49,0.0,3,GROCERY,951.59,3,0,0.12816691505216096,,,,,,,
1331,105,410,827,1821.03,2.722017937219731,659,56,-316.08,0.0,0.0,1,GROCERY,934.48,4,0,0.15933232169954475,,,,,,,
1332,60,544,15200,2047.26,2.38053488372093,651,50,-286.45,-1.0,0.0,9,GROCERY,874.19,0,0,0.09216589861751152,,,,,,,
1333,129,1236,2718,7709.85,3.197781003732891,632,75,-784.71,-60.92,-2.65,8,GROCERY,3720.19,6,8,0.20411392405063292,45-54,U,125-149K,Homeowner,2 Adults Kids,4,2
1334,57,270,434,629.58,1.8091379310344828,605,28,-141.19,0.0,0.0,4,GROCERY,465.33,0,0,0.09421487603305785,,,,,,,
1335,31,309,13651,978.87,2.245114678899083,572,24,-347.53,-20.490000000000002,0.0,2,GROCERY,672.8,0,0,0.05419580419580419,,,,,,,
1336,123,920,3051,6035.21,2.6669067609368096,664,77,-2247.08,-30.99,-2.7,5,GROCERY,3444.7,9,0,0.1852409638554217,,,,,,,
1337,244,2014,791184,11500.76,2.7982384428223845,602,86,-2763.69,-82.6,-6.2,12,GROCERY,4671.9800000000005,11,4,0.4053156146179402,45-54,U,50-74K,Homeowner,2 Adults Kids,4,2
1338,189,505,50083,1783.98,1.7337026239067055,656,48,-364.22,-2.0,-1.0,3,GROCERY,1059.42,0,0,0.28810975609756095,,,,,,,
1339,6,19,126,390.16,11.147428571428572,649,6,-82.18,0.0,0.0,2,GROCERY,380.37,0,0,0.009244992295839754,,,,,,,
1340,57,162,220,512.53,2.6419072164948454,647,44,-70.62,0.0,0.0,8,GROCERY,273.27,0,0,0.08809891808346214,,,,,,,
1341,13,106,319,434.77,3.1505072463768116,592,11,-220.22,0.0,0.0,3,GROCERY,238.31,0,0,0.02195945945945946,,,,,,,
1342,12,31,20887,160.02,5.000625,629,11,-11.33,0.0,0.0,3,GROCERY,50.72,0,0,0.019077901430842606,,,,,,,
1343,12,114,149,267.19,2.154758064516129,573,10,-67.88,-0.5,-0.5,3,GROCERY,151.96,0,0,0.020942408376963352,,,,,,,
1344,27,456,930,2728.78,3.6875405405405406,604,25,-494.8,-78.3,-20.490000000000002,1,GROCERY,1432.7,2,0,0.04470198675496689,,,,,,,
1345,56,335,533,1348.56,2.8939055793991417,687,43,-193.06,-1.2,-0.5,6,GROCERY,868.5,2,0,0.08151382823871907,,,,,,,
1346,80,242,14767,1174.31,3.3551714285714285,620,47,-164.58,-5.1,0.0,9,GROCERY,617.95,0,0,0.12903225806451613,,,,,,,
1347,131,576,190172,3360.34,4.264390862944163,643,63,-387.58,-9.0,-1.75,4,GROCERY,1330.39,1,2,0.20373250388802489,,,,,,,
1348,23,67,145,324.22,2.59376,542,21,-29.18,0.0,0.0,1,PRODUCE,154.64000000000001,0,0,0.042435424354243544,,,,,,,
1349,202,801,87167,5380.22,2.6283439179286763,669,80,-1332.08,-28.02,-1.45,1,GROCERY,2939.81,5,0,0.30194319880418535,,,,,,,
1350,131,664,11198,2568.6,2.3893953488372093,663,53,-564.29,-1.0,0.0,10,GROCERY,1380.59,3,0,0.1975867269984917,,,,,,,
1351,91,113,270,564.4,2.7666666666666666,696,63,-146.54,-8.39,-0.9,4,GROCERY,357.88,2,0,0.1307471264367816,,,,,,,
1352,138,779,518091,5398.95,3.3492245657568236,594,75,-530.49,-5.79,-0.45,5,GROCERY,2517.46,6,0,0.23232323232323232,35-44,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1353,132,945,28403,4019.91,2.322305025996534,686,79,-1054.83,-5.5,-0.8999999999999999,9,GROCERY,2542.2400000000002,9,0,0.1924198250728863,,,,,,,
1354,87,590,81313,2534.76,2.7885148514851488,635,61,-446.72,-12.75,-1.5,3,GROCERY,1341.01,2,0,0.13700787401574804,65+,B,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
1355,14,147,218,547.82,3.5343225806451617,684,9,-134.72,-1.0,0.0,2,GROCERY,259.3,0,0,0.02046783625730994,,,,,,,
1356,86,429,1034,2239.34,2.452727272727273,693,63,-410.45,-1.55,-0.45,3,GROCERY,1432.81,4,1,0.1240981240981241,,,,,,,
1357,87,207,124339,3061.9,6.015520628683694,651,76,-983.64,-54.2,-5.95,4,GROCERY,1784.36,4,3,0.1336405529953917,55-64,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
1358,123,678,6289,2466.68,2.4446778989098115,630,35,-680.16,-4.0,-0.5,5,GROCERY,1660.58,0,0,0.19523809523809524,,,,,,,
1359,76,278,541,1192.68,2.8195744680851065,646,51,-223.96,-1.0,0.0,5,GROCERY,786.29,0,0,0.11764705882352941,,,,,,,
1360,23,146,294,630.19,2.3083882783882785,618,23,-80.91,0.0,0.0,2,GROCERY,261.37,0,0,0.0372168284789644,,,,,,,
1361,11,183,274,608.58,2.9542718446601945,698,11,-100.32000000000001,0.0,0.0,3,GROCERY,300.54,0,0,0.015759312320916905,,,,,,,
1362,61,165,342,1418.76,5.031063829787234,587,48,-113.38,0.0,0.0,4,GROCERY,897.97,0,0,0.10391822827938671,,,,,,,
1363,58,663,7743,4075.4,3.273413654618474,636,36,-678.59,-3.0,0.0,2,GROCERY,1912.47,3,0,0.09119496855345911,25-34,U,15-24K,Unknown,1 Adult Kids,2,1
1364,145,624,1005,2466.05,2.7040021929824563,709,81,-441.99,-47.65,-9.25,4,GROCERY,1188.86,5,1,0.20451339915373765,65+,B,100-124K,Homeowner,Single Female,1,None/Unknown
1365,9,55,60,103.65,1.8845454545454547,356,7,-41.97,-1.05,-1.05,4,GROCERY,75.13,0,0,0.025280898876404494,,,,,,,
1366,256,840,30692,4242.62,2.448136180034622,631,85,-725.92,0.0,0.0,11,GROCERY,2169.34,6,0,0.40570522979397783,,,,,,,
1367,352,2019,1003596,12125.48,3.3403526170798896,686,94,-2211.05,-47.85,-12.05,9,GROCERY,5851.91,7,1,0.5131195335276968,35-44,U,75-99K,Homeowner,2 Adults Kids,3,1
1368,32,404,10615,2766.9700000000003,3.930355113636364,608,29,-318.48,0.0,0.0,7,GROCERY,1189.8700000000001,0,0,0.05263157894736842,,,,,,,
1369,144,465,1152,3105.71,2.9382308420056766,692,77,-418.26,-1.0,0.0,2,GROCERY,1761.33,2,0,0.20809248554913296,25-34,B,Under 15K,Probable Renter,Single Male,1,None/Unknown
1370,86,829,3689,8531.89,2.9904977216964594,622,84,-1515.39,-3.5,0.0,4,GROCERY,4215.54,6,0,0.1382636655948553,65+,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
1371,45,301,18354,835.71,2.1992368421052633,525,31,-203.14,-3.59,0.0,7,GROCERY,577.69,0,0,0.08571428571428572,,,,,,,
1372,25,260,16986,1337.07,3.1460470588235294,639,23,-235.32,-3.75,0.0,7,GROCERY,756.58,0,0,0.03912363067292645,,,,,,,
1373,40,144,13207,657.52,3.7788505747126435,649,36,-75.67,0.0,0.0,5,GROCERY,315.27,0,0,0.061633281972265024,,,,,,,
1374,99,571,1217,2841.56,2.8444044044044046,636,64,-410.27,0.0,0.0,5,GROCERY,1548.84,3,0,0.15566037735849056,,,,,,,
1375,122,896,13932,3745.41,2.7318818380743983,598,67,-744.85,-7.49,0.0,6,GROCERY,1796.58,6,0,0.2040133779264214,,,,,,,
1376,235,1518,1314704,11041.41,3.728946301925025,608,83,-1943.32,-149.69,-61.49,4,GROCERY,4996.47,6,9,0.38651315789473684,55-64,U,50-74K,Homeowner,Unknown,1,None/Unknown
1377,35,219,10482,791.34,3.2299591836734693,700,30,-72.83,-0.45,-0.25,3,GROCERY,288.59,0,0,0.05,,,,,,,
1378,121,848,46286,6933.72,2.6586349693251536,672,79,-995.0600000000001,-12.25,0.0,7,GROCERY,3582.29,12,0,0.1800595238095238,25-34,U,100-124K,Unknown,Single Female,1,None/Unknown
1379,509,1615,1233457,13995.22,3.0604023616881695,631,91,-2364.36,-10.1,-2.1,3,GROCERY,6770.31,12,0,0.8066561014263075,,,,,,,
1380,25,107,177,349.81,2.939579831932773,670,21,-49.910000000000004,0.0,0.0,4,GROCERY,154.29,0,0,0.03731343283582089,,,,,,,
1381,49,51,83,134.4,2.0059701492537316,588,27,-42.61,-1.0,0.0,4,GROCERY,104.24,0,0,0.08333333333333333,,,,,,,
1382,116,485,1139,3082.4700000000003,3.510785876993167,680,69,-615.02,-3.25,-1.1,2,GROCERY,2248.26,5,0,0.17058823529411765,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1383,128,293,634,1532.65,3.0714428857715435,614,69,-242.59,0.0,0.0,6,GROCERY,865.9300000000001,4,0,0.20846905537459284,,,,,,,
1384,33,315,2838,827.46,1.6750202429149799,606,30,-245.88,0.0,0.0,2,GROCERY,528.61,0,0,0.054455445544554455,,,,,,,
1385,112,871,2894,5637.51,3.228814432989691,632,59,-1189.07,-9.5,0.0,7,GROCERY,3448.13,5,0,0.17721518987341772,,,,,,,
1386,8,35,14545,111.15,2.6464285714285714,555,8,-1.9500000000000002,0.0,0.0,3,GROCERY,31.62,0,0,0.014414414414414415,,,,,,,
1387,66,289,866,2057.95,3.166076923076923,667,53,-387.87,-1.0,0.0,3,GROCERY,1162.8700000000001,1,0,0.09895052473763119,,,,,,,
1388,151,965,373584,6949.16,3.4990735146022156,692,79,-854.35,-36.64,-11.15,5,GROCERY,4031.38,10,0,0.21820809248554912,35-44,A,100-124K,Unknown,2 Adults Kids,3,1
1389,41,455,979,2841.16,4.053009985734665,588,32,-258.67,-5.55,-0.45,1,GROCERY,1610.68,1,0,0.06972789115646258,65+,A,100-124K,Homeowner,Single Female,2,None/Unknown
1390,211,994,2514,4879.86,3.308379661016949,690,64,-1440.88,-37.04,-1.45,6,GROCERY,2862.35,5,0,0.30579710144927535,,,,,,,
1391,169,1386,910701,8105.74,3.666096788783356,682,84,-1907.73,-27.35,-10.85,11,GROCERY,3073.4900000000002,8,1,0.24780058651026393,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1392,109,460,97751,2315.07,3.0421419185282526,589,58,-511.19,-27.419999999999998,-4.05,8,GROCERY,1413.8,4,0,0.18505942275042445,,,,,,,
1393,203,657,14954,5950.89,3.258975903614458,653,89,-739.21,-20.48,-2.9,9,GROCERY,2485.01,8,6,0.3108728943338438,35-44,B,150-174K,Homeowner,Single Female,1,None/Unknown
1394,151,629,1854,4391.58,2.885400788436268,589,72,-764.57,-17.19,-1.7,2,GROCERY,2240.93,5,1,0.2563667232597623,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1395,40,239,350,1142.42,4.080071428571429,630,29,-215.64000000000001,-2.0,0.0,5,GROCERY,475.69,0,0,0.06349206349206349,,,,,,,
1396,229,1368,114335,7177.06,2.798074074074074,562,72,-1976.05,-51.99,-3.25,5,GROCERY,3741.46,5,1,0.40747330960854095,65+,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
1397,283,765,20274,5707.6,2.4496137339055797,609,88,-921.4,-41.63,-18.19,13,GROCERY,3132.34,7,1,0.46469622331691296,45-54,B,35-49K,Renter,Single Female,1,None/Unknown
1398,20,132,177,404.96,2.955912408759124,603,19,-80.01,-3.6,-0.9,5,GROCERY,263.69,0,0,0.03316749585406302,,,,,,,
1399,33,257,561,1032.63,2.75368,595,30,-183.57999999999998,0.0,0.0,2,GROCERY,583.87,0,0,0.05546218487394958,,,,,,,
1400,11,97,151,284.31,2.5160176991150442,591,10,-85.13,0.0,0.0,1,GROCERY,165.19,0,0,0.018612521150592216,,,,,,,
1401,52,209,33875,587.37,2.09775,604,41,-222.7,-6.5,0.0,5,GROCERY,316.33,0,0,0.08609271523178808,,,,,,,
1402,165,399,54841,2245.76,2.7420757020757023,648,84,-323.37,-0.25,-0.25,4,GROCERY,892.24,2,0,0.25462962962962965,55-64,U,15-24K,Unknown,Single Male,1,None/Unknown
1403,151,367,464342,3673.26,5.507136431784108,608,60,-360.75,-32.44,-2.55,5,KIOSK-GAS,1136.87,3,0,0.24835526315789475,,,,,,,
1404,44,419,641,1248.19,2.3029335793357935,643,32,-216.37,-1.5,0.0,6,GROCERY,663.46,0,0,0.06842923794712286,,,,,,,
1405,55,568,9421,2480.88,3.4361218836565097,631,38,-396.77,-14.55,-0.45,8,GROCERY,981.44,2,0,0.08716323296354993,,,,,,,
1406,116,790,144760,3790.44,3.752910891089109,634,60,-579.9,-1.6,-0.4,6,GROCERY,2084.05,6,0,0.1829652996845426,,,,,,,
1407,35,397,657,1615.94,2.9116036036036035,617,26,-149.27,-1.0,0.0,6,GROCERY,885.72,0,0,0.05672609400324149,,,,,,,
1408,57,228,510,1055.29,2.8368010752688173,602,44,-144.07,-2.0,0.0,3,GROCERY,753.5600000000001,2,0,0.0946843853820598,,,,,,,
1409,87,657,1636,4324.03,3.08638829407566,620,65,-514.07,-70.2,0.0,4,GROCERY,2277.88,3,0,0.1403225806451613,,,,,,,
1410,45,554,42904,2525.94,3.484055172413793,657,28,-556.34,-7.45,-1.25,4,GROCERY,1025.85,0,0,0.0684931506849315,,,,,,,
1411,6,38,49,131.52,3.3723076923076927,337,5,-32.74,0.0,0.0,3,GROCERY,60.13,0,0,0.017804154302670624,,,,,,,
1412,77,512,1717,4053.15,2.934938450398262,696,58,-629.15,-8.05,-0.95,5,GROCERY,2932.88,6,3,0.11063218390804598,45-54,A,50-74K,Homeowner,2 Adults Kids,3,1
1413,27,121,148,344.06,2.7306349206349205,607,20,-37.81,-1.0,0.0,7,GROCERY,190.19,0,0,0.044481054365733116,,,,,,,
1414,17,71,100,274.03000000000003,3.4253750000000003,599,14,-54.46,0.0,0.0,1,GROCERY,147.07,0,0,0.028380634390651086,,,,,,,
1415,27,80,12743,271.41,2.6350485436893205,632,23,-37.68,-2.75,-0.25,3,GROCERY,106.27,0,0,0.04272151898734177,,,,,,,
1416,6,22,18384,91.65,4.165909090909091,646,4,-19.18,0.0,0.0,5,GROCERY,38.230000000000004,0,0,0.009287925696594427,,,,,,,
1417,75,464,270086,3703.93,4.873592105263158,636,39,-840.36,-5.08,0.0,2,GROCERY,1346.91,1,3,0.1179245283018868,,,,,,,
1418,78,566,11288,2735.2,3.397763975155279,656,64,-350.81,-2.2,-2.2,4,GROCERY,1249.65,4,0,0.11890243902439024,25-34,A,35-49K,Homeowner,2 Adults Kids,3,1
1419,524,1294,73463,7634.57,2.6190634648370494,643,92,-2113.61,-209.09,-56.8,5,GROCERY,4696.7300000000005,4,8,0.8149300155520995,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown
1420,79,931,32071,3891.9700000000003,3.262338642078793,607,48,-867.37,-9.87,-0.95,6,GROCERY,2132.77,6,0,0.1301482701812191,,,,,,,
1421,218,729,623248,5535.2,3.0530612244897957,697,97,-1246.72,-29.44,-4.25,5,GROCERY,2815.3,8,12,0.3127690100430416,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1422,11,149,218,481.77,3.1081935483870966,660,8,-141.05,0.0,0.0,5,GROCERY,256.03000000000003,0,0,0.016666666666666666,,,,,,,
1423,189,220,66229,1695.76,3.39152,589,78,-220.83,-0.75,-0.25,3,GROCERY,824.92,3,2,0.32088285229202035,45-54,U,15-24K,Unknown,Single Male,1,None/Unknown
1424,57,206,9404,595.22,2.188308823529412,532,40,-127.15,0.0,0.0,4,GROCERY,293.66,1,0,0.10714285714285714,,,,,,,
1425,131,750,1847,3828.6,2.492578125,602,66,-1219.1,-59.910000000000004,-12.2,3,GROCERY,2616.14,5,0,0.21760797342192692,19-24,B,50-74K,Unknown,2 Adults Kids,3,1
1426,65,459,29252,2330.87,3.2645238095238094,694,46,-350.26,-1.0,0.0,7,GROCERY,1187.27,2,0,0.0936599423631124,,,,,,,
1427,83,826,1377,2640.47,2.3766606660666065,654,44,-573.69,-31.7,-10.3,10,GROCERY,1581.16,0,0,0.12691131498470948,,,,,,,
1428,164,1102,267692,4911.53,2.9821068609593198,609,73,-1041.75,-20.69,-1.0,10,GROCERY,2584.4,4,1,0.26929392446633826,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
1429,83,164,527,818.56,2.566018808777429,595,54,-344.17,-38.89,-15.0,2,GROCERY,639.85,1,1,0.13949579831932774,45-54,B,35-49K,Renter,Single Female,1,None/Unknown
1430,344,1857,1741892,20352.99,3.7887174236783325,635,90,-2437.12,-54.5,-2.9899999999999998,3,GROCERY,9343.02,11,1,0.5417322834645669,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1
1431,155,400,9335,2718.4,3.4985842985842988,604,73,-289.22,0.0,0.0,5,GROCERY,1248.02,3,0,0.25662251655629137,,,,,,,
1432,9,136,180,336.95,2.2167763157894735,701,9,-130.76,-3.3,-2.2,4,GROCERY,185.32,0,0,0.012838801711840228,,,,,,,
1433,8,27,31,70.04,2.5940740740740744,640,7,-14.03,0.0,0.0,4,GROCERY,36.07,0,0,0.0125,,,,,,,
1434,220,1092,1946,4160.33,2.418796511627907,605,79,-679.25,-1.0,-1.0,5,GROCERY,2361.4900000000002,8,0,0.36363636363636365,,,,,,,
1435,13,134,215,511.78000000000003,3.6296453900709222,579,11,-127.68,0.0,0.0,3,GROCERY,289.08,0,0,0.022452504317789293,,,,,,,
1436,8,46,58,134.89000000000001,2.594038461538462,492,6,-30.84,-2.5,0.0,4,GROCERY,72.0,0,0,0.016260162601626018,,,,,,,
1437,99,1270,3729,4775.56,2.133851653261841,670,61,-1239.07,-104.07000000000001,-35.89,13,GROCERY,3021.25,6,6,0.14776119402985075,25-34,A,15-24K,Homeowner,1 Adult Kids,3,1
1438,41,417,704,2130.77,3.731646234676007,695,32,-199.37,0.0,0.0,4,GROCERY,585.7,1,0,0.058992805755395686,45-54,U,Under 15K,Unknown,Single Female,1,None/Unknown
1439,33,162,9685,555.5600000000001,2.7502970297029705,570,23,-126.0,0.0,0.0,6,GROCERY,320.27,0,0,0.05789473684210526,,,,,,,
1440,100,596,159187,2551.58,2.838242491657397,615,58,-626.03,-27.74,-4.35,5,GROCERY,1240.33,1,0,0.16260162601626016,,,,,,,
1441,13,98,157,401.47,3.2376612903225808,614,12,-60.29,0.0,0.0,4,GROCERY,211.42000000000002,0,0,0.021172638436482084,,,,,,,
1442,29,131,189,312.5,1.9054878048780488,633,15,-75.04,0.0,0.0,5,GROCERY,239.93,0,0,0.045813586097946286,,,,,,,
1443,182,247,11820,2221.48,3.72107202680067,626,67,-165.5,-2.0,0.0,3,GROCERY,1627.23,2,0,0.29073482428115016,35-44,U,150-174K,Unknown,2 Adults No Kids,2,None/Unknown
1444,23,102,135,323.99,2.6128225806451613,578,15,-34.94,0.0,0.0,1,GROCERY,185.88,0,0,0.039792387543252594,,,,,,,
1445,178,927,2036,5130.59,3.009143695014663,626,77,-958.47,-20.05,0.0,9,GROCERY,3048.91,9,1,0.28434504792332266,35-44,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
